Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20251219|SKE|95714|0|272216|B,Q,N
20251219|SKF|1025|0|2738|Q,N
20251219|SKIL|89630|13729|174011|B,Q,N
20251219|SKIN|71724|0|130684|B,Q,N
20251219|SKK|5843|0|122396|B,Q
20251219|SKLZ|19106|0|52835|B,Q,N
20251219|SKM|174163|1571|275497|B,Q,N
20251219|SKOR|25397|0|53389|Q,N
20251219|SKRE|10119|0|43683|Q
20251219|SKT|109775|400|170338|Q,N
20251219|SKWD|31456|0|50906|B,Q,N
20251219|SKY|102656|0|180527|B,Q,N
20251219|SKYE|169005|0|476730|B,Q,N
20251219|SKYH|28217|0|40672|B,Q,N
20251219|SKYH/WS|7053|1980|8492|Q
20251219|SKYQ|73872|10684|97451|Q,N
20251219|SKYT|246038|0|581052|B,Q,N
20251219|SKYU|14|0|55|Q,N
20251219|SKYW|42758|0|62895|B,Q,N
20251219|SKYX|87953|0|295280|Q,N
20251219|SKYY|6065|2|24773|Q,N
20251219|SLAB|50575|0|72675|B,Q,N
20251219|SLAI|17765|0|55728|Q,N
20251219|SLB|2000086|2701|4419723|B,Q,N
20251219|SLDB|90278|0|1026345|B,Q,N
20251219|SLDE|130305|0|437876|Q,N
20251219|SLDP|624829|4785|1828478|B,Q,N
20251219|SLDPW|1554|0|9127|Q
20251219|SLDR|50|0|147|Q
20251219|SLE|68782|10358|277962|Q,N
20251219|SLF|48077|0|89813|B,Q,N
20251219|SLG|250408|0|410847|B,Q,N
20251219|SLGB|1591|402|27433|Q
20251219|SLGL|1790|13|4422|B,Q,N
20251219|SLGN|102635|47|157827|B,Q,N
20251219|SLGpI|5703|0|9456|B,Q
20251219|SLI|1077422|1700|1998933|B,Q,N
20251219|SLJY|13104|0|19092|Q,N
20251219|SLM|613031|0|1255344|B,Q,N
20251219|SLMBP|162|0|179|Q
20251219|SLMT|494194|753|679263|B,Q,N
20251219|SLN|16451|0|43466|B,Q,N
20251219|SLND|12113|0|23836|B,Q,N
20251219|SLND/WS|3630|2100|3669|B,Q
20251219|SLNG|1345|0|5568|B,Q
20251219|SLNH|1183159|13483|2577585|B,Q,N
20251219|SLNHP|21198|0|42368|Q,N
20251219|SLNO|293902|0|516928|B,Q,N
20251219|SLNZ|32|0|279|Q,N
20251219|SLON|23504|3053|59760|B,Q
20251219|SLP|23207|1000|70524|B,Q,N
20251219|SLQD|48720|0|87875|B,Q,N
20251219|SLQT|300101|3352|557981|B,Q,N
20251219|SLRC|36913|50|97127|Q,N
20251219|SLRX|41719|0|122856|Q
20251219|SLS|1061013|3638|2278632|B,Q,N
20251219|SLSN|1513|214|7656|Q
20251219|SLSR|6141|0|36996|Q,N
20251219|SLTY|3744|0|16308|B,Q
20251219|SLV|8696572|12578|13247756|B,Q,N
20251219|SLVM|71639|1668|113668|B,Q,N
20251219|SLVO|45469|0|51482|B,Q,N
20251219|SLVP|201300|0|372137|B,Q,N
20251219|SLVR|98443|0|193812|B,Q,N
20251219|SLX|11703|0|42975|B,Q,N
20251219|SLXN|3890|755|11332|Q
20251219|SLXNW|478|0|478|Q
20251219|SLYG|15522|0|143882|Q,N
20251219|SLYV|18945|0|139139|B,Q,N
20251219|SM|428222|2840|1134755|B,Q,N
20251219|SMA|187375|1008|252181|B,Q,N
20251219|SMAX|510|0|6577|Q
20251219|SMAY|176|0|1686|Q
20251219|SMB|5270|0|16658|Q,N
20251219|SMBC|6650|0|16591|Q,N
20251219|SMBK|6591|0|21867|Q,N
20251219|SMBS|243160|0|299260|Q,N
20251219|SMC|16519|0|22164|Q,N
20251219|SMCC|1995|0|4123|Q
20251219|SMCF|81|0|237|Q
20251219|SMCI|9317493|18065|14884615|B,Q,N
20251219|SMCL|538153|0|1043878|B,Q,N
20251219|SMCO|6|0|65|Q
20251219|SMCX|689344|4731|1241820|B,Q,N
20251219|SMCY|150540|600|389165|B,Q,N
20251219|SMCZ|10623|1|28134|B,Q,N
20251219|SMDD|5818|0|7380|Q,N
20251219|SMDV|1829|0|11484|Q
20251219|SMDX|2157|0|3425|Q
20251219|SMFG|247000|1212|593499|B,Q,N
20251219|SMG|185331|1678|240001|B,Q,N
20251219|SMH|1695764|15811|2650208|B,Q,N
20251219|SMHB|571|0|6485|Q
20251219|SMHI|5548|0|38851|B,Q,N
20251219|SMHX|19536|500|47512|Q,N
20251219|SMID|2476|106|3489|Q,N
20251219|SMIG|21376|0|140260|Q,N
20251219|SMIN|15365|0|59654|Q,N
20251219|SMIZ|5129|0|7695|Q,N
20251219|SMJF|62111|1630|190264|Q,N
20251219|SMLF|64490|0|109877|Q,N
20251219|SMLR|77385|0|147156|B,Q,N
20251219|SMLV|109|0|2951|B,Q,N
20251219|SMMD|179292|0|340374|Q,N
20251219|SMMT|454902|342|832911|B,Q,N
20251219|SMMU|59014|0|75729|Q
20251219|SMMV|5667|0|16638|Q
20251219|SMN|54|0|59|Q
20251219|SMOG|8|0|135|Q
20251219|SMOM|19492|0|22763|Q
20251219|SMOT|2470|1155|15896|Q
20251219|SMOX|578|0|1326|Q
20251219|SMP|18901|0|45398|Q,N
20251219|SMPL|233620|0|618101|Q,N
20251219|SMR|3577701|20666|10476066|B,Q,N
20251219|SMRI|646|0|743|Q
20251219|SMRT|137575|0|587774|Q,N
20251219|SMSI|36455|2090|142961|Q,N
20251219|SMST|108975|14122|178679|B,Q,N
20251219|SMTC|279572|0|539372|B,Q,N
20251219|SMTH|245668|0|274534|Q,N
20251219|SMTI|3348|0|14142|B,Q,N
20251219|SMTK|3601|0|7221|B,Q,N
20251219|SMU|249264|0|445778|B,Q,N
20251219|SMUP|391461|100|535828|B,Q,N
20251219|SMWB|23147|1000|117648|B,Q,N
20251219|SMX|90627|97|162761|B,Q,N
20251219|SMXT|52182|10|85610|Q,N
20251219|SMXWW|48481|7600|128314|Q
20251219|SMYY|6505|0|18544|Q,N
20251219|SN|322276|2|541627|B,Q,N
20251219|SNA|90663|291|116348|B,Q,N
20251219|SNAG|60|0|260|Q
20251219|SNAL|7523|0|14737|Q
20251219|SNAP|10451794|6037|21627685|B,Q,N
20251219|SNBR|106830|0|220864|B,Q,N
20251219|SNCR|63043|0|147469|Q,N
20251219|SNCY|69192|0|150372|Q,N
20251219|SND|29349|8965|306148|B,Q,N
20251219|SNDA|5573|0|20230|Q,N
20251219|SNDK|1706802|1710|3784944|B,Q,N
20251219|SNDL|855541|6800|3207479|B,Q,N
20251219|SNDR|320640|0|512300|B,Q,N
20251219|SNDX|151573|0|289660|B,Q,N
20251219|SNES|5426|1300|27131|Q,N
20251219|SNEX|52254|100|87905|B,Q,N
20251219|SNFCA|4653|0|5844|Q,N
20251219|SNGX|334893|640|564301|B,Q,N
20251219|SNN|84957|38|155728|B,Q,N
20251219|SNOA|6899|0|9696|Q,N
20251219|SNOU|14780|0|32889|Q,N
20251219|SNOV|2307|0|12232|Q
20251219|SNOW|898777|779|1532781|B,Q,N
20251219|SNOY|14497|0|38565|Q,N
20251219|SNPD|185|0|367|Q
20251219|SNPE|187299|0|205285|Q,N
20251219|SNPG|5|0|67|Q
20251219|SNPS|395065|205|712983|B,Q,N
20251219|SNPX|992|0|3757|Q
20251219|SNSE|1761|0|4267|Q,N
20251219|SNSR|3020|0|7009|Q,N
20251219|SNT|16996|0|47962|B,Q,N
20251219|SNTG|1300|0|2378|B,Q
20251219|SNTH|33833|0|39857|Q
20251219|SNTI|108230|14317|239184|Q,N
20251219|SNV|71778|0|166319|Q,N
20251219|SNVpD|2000|0|7315|Q
20251219|SNVpE|14404|0|54677|Q,N
20251219|SNWV|10721|0|21482|Q,N
20251219|SNX|80922|0|300766|B,Q,N
20251219|SNY|295089|0|1201932|B,Q,N
20251219|SNYR|1352|0|13262|Q
20251219|SO|1259181|174|2572389|B,Q,N
20251219|SOAR|90311|11596|179960|Q,N
20251219|SOBO|108009|100|141356|B,Q,N
20251219|SOBR|1315|0|9158|Q
20251219|SOC|1921344|51167|4758527|B,Q,N
20251219|SOCL|1165|0|2552|Q
20251219|SOEZ|2504|0|2507|Q
20251219|SOFI|7186377|71323|21319440|B,Q,N
20251219|SOFR|618|0|4212|Q
20251219|SOFX|58446|0|176800|B,Q,N
20251219|SOGP|33408|21065|39137|B,Q,N
20251219|SOHO|6475|0|32184|B,Q,N
20251219|SOHOB|1121|1|4254|Q
20251219|SOHON|400|0|1132|Q
20251219|SOHOO|1570|0|4118|Q
20251219|SOHU|16137|0|22796|Q,N
20251219|SOJC|9718|0|19164|Q,N
20251219|SOJD|6663|0|45603|Q,N
20251219|SOJE|10100|0|39859|Q
20251219|SOJF|6576|25|20702|Q
20251219|SOLC|9|0|49|Q
20251219|SOLM|95|0|265|Q
20251219|SOLS|632989|24|1115929|B,Q,N
20251219|SOLT|944104|133958|3127225|B,Q,N
20251219|SOLV|268867|118|431855|B,Q,N
20251219|SOLX|926|0|1149|Q,N
20251219|SOLZ|431071|0|862900|B,Q,N
20251219|SOMN|6402|0|16120|Q
20251219|SON|334309|11296|440700|B,Q,N
20251219|SONM|5997|0|16914|B,Q,N
20251219|SONO|166564|148|267699|B,Q,N
20251219|SONY|1079855|10000|2054284|B,Q,N
20251219|SOPA|4084993|191312|6929152|B,Q,N
20251219|SOPH|4234|0|6637|Q,N
20251219|SOR|3239|0|9299|Q,N
20251219|SORA|614|0|3869|Q
20251219|SOS|67901|316|124173|B,Q,N
20251219|SOTK|1786|0|5743|Q
20251219|SOUL|2|0|95031|Q
20251219|SOULr|20|0|220|Q
20251219|SOUL/U|200|0|801|Q
20251219|SOUN|7363378|14698|12669218|B,Q,N
20251219|SOUNW|13371|0|21234|Q
20251219|SOUX|56034|0|107676|Q,N
20251219|SOVF|3471|0|6199|Q,N
20251219|SOWG|13723|0|54879|Q
20251219|SOXL|12623183|182815|34434170|B,Q,N
20251219|SOXQ|27017|0|62161|B,Q,N
20251219|SOXS|72235149|11062462|151774516|B,Q,N
20251219|SOXX|409951|25|1049961|B,Q,N
20251219|SOXY|514|0|1215|B,Q,N
20251219|SOYB|1702|0|23236|Q
20251219|SPAB|660293|0|1050372|B,Q,N
20251219|SPAI|184808|12|308850|B,Q,N
20251219|SPAM|43|0|547|Q
20251219|SPB|46670|0|85345|B,Q,N
20251219|SPBC|2208|0|3498|Q
20251219|SPBO|126382|0|189221|Q,N
20251219|SPBU|15642|0|22613|Q,N
20251219|SPBW|8000|0|9745|Q,N
20251219|SPBX|8488|0|8789|Q
20251219|SPC|1561|0|5077|Q,N
20251219|SPCB|6060|0|12506|B,Q,N
20251219|SPCE|1472100|12138|3842713|B,Q,N
20251219|SPCT|103365|0|103442|Q
20251219|SPCX|697|0|871|Q
20251219|SPCY|328|0|358|Q
20251219|SPD|1563|825|10096|Q
20251219|SPDG|45|0|68|Q
20251219|SPDN|5682760|0|16840651|B,Q,N
20251219|SPDV|2057|0|3140|Q,N
20251219|SPDW|1451930|9112|3904177|B,Q,N
20251219|SPE|4853|0|10241|Q,N
20251219|SPEM|565191|1373|1340633|B,Q,N
20251219|SPEU|11353|50|21884|Q,N
20251219|SPFF|6|0|28874|Q
20251219|SPFI|4294|0|12958|Q,N
20251219|SPG|260163|575|423475|B,Q,N
20251219|SPGI|302561|93|459893|B,Q,N
20251219|SPGM|6559|0|34876|Q,N
20251219|SPGP|35929|300|100188|B,Q,N
20251219|SPGpJ|2226|0|4688|B,Q,N
20251219|SPH|60885|0|93438|B,Q,N
20251219|SPHB|64357|1600|80399|B,Q,N
20251219|SPHD|141858|27|291069|B,Q,N
20251219|SPHL|6678|0|22130|Q,N
20251219|SPHQ|304225|811|614115|B,Q,N
20251219|SPHR|149309|0|397481|B,Q,N
20251219|SPHY|1784110|0|4721021|B,Q,N
20251219|SPIB|1525622|0|1753721|B,Q,N
20251219|SPIN|447|0|1932|Q
20251219|SPIP|27743|0|58515|Q,N
20251219|SPIR|308881|8860|479330|B,Q,N
20251219|SPIT|5415|0|7004|Q
20251219|SPLB|154587|617|374516|B,Q,N
20251219|SPLV|740368|2906|1251660|B,Q,N
20251219|SPMA|1101|0|3957|Q
20251219|SPMB|177157|0|523390|B,Q,N
20251219|SPMC|4823|0|21189|Q,N
20251219|SPMD|788792|54|1232857|B,Q,N
20251219|SPME|5119|0|7813|Q
20251219|SPMO|457767|1531|710460|B,Q,N
20251219|SPNT|166744|0|227071|B,Q,N
20251219|SPNTpB|524|0|5584|Q
20251219|SPOG|169|0|5737|Q
20251219|SPOK|19110|0|74172|Q,N
20251219|SPOT|454052|1608|730370|B,Q,N
20251219|SPPL|185|100|805|Q
20251219|SPPP|429487|3320|1634216|B,Q,N
20251219|SPRB|11095|0|14256|Q,N
20251219|SPRC|40070|0|71745|Q,N
20251219|SPRE|4199|0|9452|Q,N
20251219|SPRO|60917|0|200823|B,Q,N
20251219|SPRU|9306|0|23398|B,Q
20251219|SPRX|105616|0|130114|B,Q,N
20251219|SPRY|536498|0|960435|B,Q,N
20251219|SPSB|1258939|6128|1751686|B,Q,N
20251219|SPSC|134230|0|269366|B,Q,N
20251219|SPSK|14751|0|35881|Q,N
20251219|SPSM|396080|5425|1208670|B,Q,N
20251219|SPT|163555|0|357653|B,Q,N
20251219|SPTB|799|0|8186|Q
20251219|SPTE|4516|0|8627|B,Q,N
20251219|SPTI|706947|0|974327|B,Q,N
20251219|SPTL|1596991|0|2442486|B,Q,N
20251219|SPTM|176274|0|272004|B,Q,N
20251219|SPTS|375670|17|604206|B,Q,N
20251219|SPUC|603|0|1203|Q
20251219|SPUS|74462|0|117112|B,Q,N
20251219|SPUT|179|0|857|Q,N
20251219|SPUU|42203|0|45576|Q
20251219|SPVM|2006|0|6691|Q,N
20251219|SPVU|2082|0|9738|Q,N
20251219|SPWH|108607|400|175083|B,Q,N
20251219|SPWO|2844|0|138640|Q,N
20251219|SPWR|101198|0|232765|Q,N
20251219|SPXC|119255|0|191717|B,Q,N
20251219|SPXD|1093|0|2089|Q
20251219|SPXL|246036|3060|808260|B,Q,N
20251219|SPXN|389|0|2929|Q,N
20251219|SPXS|1305451|9183|2498136|B,Q,N
20251219|SPXT|1880|0|2814|Q
20251219|SPXU|1064298|4206|1898755|B,Q,N
20251219|SPXV|265|0|303|Q,N
20251219|SPXX|16394|600|27186|B,Q,N
20251219|SPY|13860943|15756|26785675|B,Q,N
20251219|SPYA|404|0|404|Q
20251219|SPYC|19319|0|21181|Q
20251219|SPYD|200224|2|517964|B,Q,N
20251219|SPYG|1007059|612|1325459|B,Q,N
20251219|SPYH|2067|0|6115|Q
20251219|SPYI|844107|0|1113714|B,Q,N
20251219|SPYM|2530582|374|4179138|B,Q,N
20251219|SPYQ|464|0|670|Q,N
20251219|SPYT|86166|0|104270|Q,N
20251219|SPYU|113046|3620|191962|B,Q,N
20251219|SPYV|1158390|91|1976016|B,Q,N
20251219|SPYX|297866|0|312568|Q,N
20251219|SQFT|112|0|2088|Q,N
20251219|SQFTP|466|0|2799|Q
20251219|SQFTW|1161|0|5762|Q
20251219|SQLV|24|0|1218|Q
20251219|SQM|183701|0|470741|B,Q,N
20251219|SQMX|3798|0|9744|Q
20251219|SQNS|93237|50|155559|Q
20251219|SQQQ|7608982|58078|14172868|B,Q,N
20251219|SR|55157|175|118842|B,Q,N
20251219|SRAD|252401|0|363222|B,Q,N
20251219|SRBK|3665|0|5909|Q,N
20251219|SRCE|16181|0|26795|Q,N
20251219|SRE|532197|697|1168091|B,Q,N
20251219|SREA|14146|0|39057|Q,N
20251219|SRET|15632|0|39541|Q,N
20251219|SRFM|717313|1723|1137975|B,Q,N
20251219|SRG|28884|0|79761|B,Q,N
20251219|SRHQ|150|0|151|Q
20251219|SRHR|6|0|11|Q
20251219|SRI|32985|0|55936|Q,N
20251219|SRL|14076|0|25039|B,Q,N
20251219|SRLN|1110095|0|4065108|B,Q,N
20251219|SRpA|3608|0|7881|Q,N
20251219|SRPT|468392|731|965840|B,Q,N
20251219|SRPU|2027|0|3607|Q
20251219|SRRK|171247|12566|255540|B,Q,N
20251219|SRS|635|103|985|Q
20251219|SRTA|125641|100|310774|Q,N
20251219|SRTS|2816|0|10112|Q,N
20251219|SRTY|104680|400|280709|B,Q,N
20251219|SRV|43305|200|109739|Q,N
20251219|SRVR|9932|0|50415|B,Q
20251219|SRXH|4472307|890070|7423789|B,Q,N
20251219|SRZN|5088|0|14643|Q,N
20251219|SSB|132753|0|206559|B,Q,N
20251219|SSBI|106|0|279|Q
20251219|SSD|61409|25|109154|Q,N
20251219|SSEAR|400|0|400|Q
20251219|SSFI|40|38|207|Q
20251219|SSG|8390|0|30674|Q,N
20251219|SSII|26299|0|33417|B,Q,N
20251219|SSK|31235|0|80376|B,Q,N
20251219|SSKN|25635|0|43151|Q,N
20251219|SSL|100139|2037|240502|Q,N
20251219|SSM|1906|0|2619|Q,N
20251219|SSNC|229219|5442|508572|B,Q,N
20251219|SSO|722760|914|1229561|B,Q,N
20251219|SSP|165146|687|246214|Q,N
20251219|SSPY|79|0|175|Q
20251219|SSRM|534639|1508|915445|B,Q,N
20251219|SSSS|50996|0|118699|B,Q,N
20251219|SSSSL|80|0|80|Q
20251219|SST|2637|0|6011|Q
20251219|SSTI|14228|0|46207|B,Q,N
20251219|SSTK|55087|0|101772|Q,N
20251219|SSUS|272|0|9675|Q
20251219|SSXU|13|0|122|Q
20251219|SSYS|156332|0|456846|B,Q,N
20251219|ST|190979|0|273391|B,Q,N
20251219|STAA|602815|0|1211233|B,Q,N
20251219|STAG|124018|296|226251|B,Q,N
20251219|STAI|16173|1117|50190|B,Q,N
20251219|STAK|5008|0|15345|Q
20251219|STAX|3|0|9|Q
20251219|STBA|40897|0|62910|B,Q,N
20251219|STBF|16082|0|25050|Q
20251219|STC|27871|0|59845|Q,N
20251219|STCE|19646|0|31917|B,Q,N
20251219|STE|177429|0|321295|B,Q,N
20251219|STEC|43|0|7572|Q
20251219|STEL|65450|0|123201|Q,N
20251219|STEM|30828|10|53170|B,Q,N
20251219|STEN|2023|0|2394|Q,N
20251219|STEP|82375|0|133177|B,Q,N
20251219|STEW|17539|0|40232|Q
20251219|STEX|169790|0|278766|B,Q,N
20251219|STFS|161684|0|504202|Q,N
20251219|STG|56|3|978|Q
20251219|STGW|185892|200|446409|Q,N
20251219|STHH|110|0|110|Q
20251219|STHO|3138|0|15397|Q,N
20251219|STI|14365|0|25447|Q,N
20251219|STIM|165652|2938|390421|B,Q,N
20251219|STIP|369298|0|539067|B,Q,N
20251219|STK|16688|0|35288|Q,N
20251219|STKE|51147|2557|139216|B,Q,N
20251219|STKH|2578|0|6360|B,Q,N
20251219|STKL|122727|0|374041|Q,N
20251219|STKS|17606|0|35904|B,Q,N
20251219|STLA|1174596|1382|3333196|B,Q,N
20251219|STLD|365425|0|466782|B,Q,N
20251219|STM|754633|1701|1277212|B,Q,N
20251219|STN|73854|0|130981|B,Q,N
20251219|STNC|3|0|1068|Q
20251219|STNE|880324|3046|1563995|B,Q,N
20251219|STNG|69734|1994|200965|B,Q,N
20251219|STOK|169265|0|248808|B,Q,N
20251219|STOT|47938|0|52542|Q,N
20251219|STOX|487|0|3378|B,Q
20251219|STPZ|2770|0|27313|Q
20251219|STRA|30600|0|88146|Q,N
20251219|STRC|176071|0|252109|B,Q,N
20251219|STRD|28223|0|48844|B,Q,N
20251219|STRF|19587|0|67260|B,Q,N
20251219|STRK|38554|186|92989|B,Q,N
20251219|STRL|207006|0|301027|B,Q,N
20251219|STRN|1223|0|2849|Q
20251219|STRO|45818|0|106736|B,Q,N
20251219|STRR|862|0|4168|Q
20251219|STRS|738|0|7812|Q,N
20251219|STRT|11033|0|15163|Q,N
20251219|STRV|30443|0|91927|Q,N
20251219|STRW|5589|0|11195|B,Q,N
20251219|STRZ|17401|0|65774|Q,N
20251219|STSS|72902|0|118909|Q,N
20251219|STSSW|1170|0|2594|Q
20251219|STT|293764|0|480352|B,Q,N
20251219|STTK|34065|95|113034|Q,N
20251219|STTpG|9788|0|35240|Q
20251219|STUB|799973|8856|1199853|B,Q,N
20251219|STVN|45244|137|94859|B,Q,N
20251219|STWD|1115260|81|1519674|B,Q,N
20251219|STX|1373178|191|1931093|B,Q,N
20251219|STXD|788|0|860|Q,N
20251219|STXE|2140|0|3481|Q
20251219|STXG|857|0|2323|Q,N
20251219|STXI|6|0|1111|Q
20251219|STXK|377|0|1352|Q
20251219|STXM|22|0|136|Q
20251219|STXS|145460|0|301816|B,Q,N
20251219|STXT|2920|0|6931|Q,N
20251219|STXV|210|0|529|Q
20251219|STZ|602933|3143|1173830|B,Q,N
20251219|SU|421711|1490|885009|B,Q,N
20251219|SUB|195087|509|558255|Q,N
20251219|SUGP|47562|496|91569|B,Q,N
20251219|SUI|106869|0|213181|B,Q,N
20251219|SUIG|259578|0|339302|B,Q,N
20251219|SUN|53161|10|102300|B,Q,N
20251219|SUNC|41829|0|122118|B,Q,N
20251219|SUNE|2713|0|12913|Q
20251219|SUNS|13881|0|32032|Q,N
20251219|SUPN|241558|0|352817|B,Q,N
20251219|SUPP|17|0|30|Q
20251219|SUPV|310912|0|686089|B,Q,N
20251219|SUPX|49406|0|100356|B,Q,N
20251219|SURE|16|0|34|Q
20251219|SURG|21233|0|47090|Q,N
20251219|SURI|3745|0|4913|Q
20251219|SUSA|35143|80|77588|Q,N
20251219|SUSB|53946|0|115037|Q,N
20251219|SUSC|71412|0|131407|Q,N
20251219|SUSL|4742|0|9419|Q,N
20251219|SUUN|887256|5700|1477617|B,Q,N
20251219|SUZ|620293|2732|1185707|B,Q,N
20251219|SVAC|1200|0|2101|Q
20251219|SVAL|300|0|4390|Q,N
20251219|SVC|63878|0|322897|Q,N
20251219|SVCCW|1|0|1|Q
20251219|SVCO|21253|5056|88932|Q,N
20251219|SVIX|252225|0|534480|B,Q,N
20251219|SVM|521096|2280|1956872|B,Q,N
20251219|SVOL|63608|0|201448|B,Q,N
20251219|SVRA|215688|0|652968|Q,N
20251219|SVRE|32603|3613|71076|Q,N
20251219|SVREW|100|0|12700|Q
20251219|SVRN|55505|25168|74939|B,Q,N
20251219|SVV|106861|0|171912|Q,N
20251219|SVXY|78811|1|138404|B,Q,N
20251219|SW|863563|329|1358938|B,Q,N
20251219|SWAG|14990|0|41355|Q
20251219|SWAGW|159|0|159|Q
20251219|SWAN|400|0|7020|Q,N
20251219|SWBI|41873|0|141563|Q,N
20251219|SWIM|85069|0|212906|B,Q,N
20251219|SWK|315242|240|596102|B,Q,N
20251219|SWKH|1425|0|2083|Q
20251219|SWKHL|937|0|1441|Q
20251219|SWKS|673864|43|959429|B,Q,N
20251219|SWP|991|0|15376|Q
20251219|SWVL|6390|0|9455|B,Q
20251219|SWX|83755|0|141791|B,Q,N
20251219|SWZ|4403|0|10829|Q,N
20251219|SXC|225234|0|342636|B,Q,N
20251219|SXI|10113|0|15547|Q,N
20251219|SXQG|516|0|623|Q,N
20251219|SXT|55949|0|94643|Q,N
20251219|SXTC|1554|0|14107|Q
20251219|SXTP|12137|1052|76978|B,Q,N
20251219|SXTPW|3076|0|27246|Q
20251219|SY|29730|0|113163|B,Q,N
20251219|SYBT|21398|0|42111|Q,N
20251219|SYBX|6175|0|14945|B,Q,N
20251219|SYF|526803|0|1050933|B,Q,N
20251219|SYFI|5526|0|39154|Q
20251219|SYFpA|7207|0|15855|B,Q,N
20251219|SYFpB|3709|0|9732|Q,N
20251219|SYK|273957|570|573679|B,Q,N
20251219|SYLD|14527|0|30426|Q,N
20251219|SYM|311631|1916|675396|B,Q,N
20251219|SYNA|122094|0|182478|B,Q,N
20251219|SYNX|7137|0|28175|Q,N
20251219|SYPR|72881|800|184845|B,Q,N
20251219|SYRE|416201|391|564483|B,Q,N
20251219|SYSB|9129|0|28958|B,Q,N
20251219|SYY|427274|640|1085347|B,Q,N
20251219|SYZ|1031|0|4221|B,Q
20251219|SZK|50|0|1653|Q
20251219|SZZLR|12|0|12|Q
20251219|T|5152899|59717|13315315|B,Q,N
20251219|TABD|310|0|310|Q
20251219|TAC|98890|101|411137|B,Q,N
20251219|TACK|5973|0|14969|Q
20251219|TACO|9|0|612|Q
20251219|TACOW|700|0|1200|Q
20251219|TACT|4051|0|14599|Q
20251219|TACU|405|0|406|Q,N
20251219|TAFI|107611|0|248663|Q
20251219|TAFL|1|0|1|N
20251219|TAFM|847|0|67769|Q,N
20251219|TAGG|68169|0|86408|Q,N
20251219|TAGS|523|0|2834|Q
20251219|TAIL|34490|0|699146|B,Q,N
20251219|TAK|1012513|5408|1399699|B,Q,N
20251219|TAL|627950|335|1080826|B,Q,N
20251219|TALK|263128|1170|584597|B,Q,N
20251219|TALKW|10500|4700|12603|Q
20251219|TALO|510565|0|699143|Q,N
20251219|TALV|201|0|201|Q
20251219|TAN|326390|0|420220|B,Q,N
20251219|TANH|29263|0|64157|Q,N
20251219|TAOP|626|0|3668|Q
20251219|TAOX|36469|500|107836|B,Q,N
20251219|TAP|379666|0|778235|B,Q,N
20251219|TAP/A|125|0|130|Q
20251219|TARA|134539|17508|262965|B,Q,N
20251219|TARK|3063|0|6507|B,Q,N
20251219|TARS|101954|0|188035|B,Q,N
20251219|TASK|67888|0|101200|Q,N
20251219|TATT|13910|0|61564|B,Q,N
20251219|TAX|2|0|6|Q
20251219|TAXE|3363|0|3559|Q
20251219|TAXF|36064|0|45643|Q,N
20251219|TAXI|14699|0|14701|Q
20251219|TAXM|22340|0|22340|Q
20251219|TAXX|12310|0|22869|Q,N
20251219|TAYD|465|0|972|Q
20251219|TBB|11338|1772|42414|Q,N
20251219|TBBB|64414|0|258259|B,Q,N
20251219|TBBK|105781|0|156918|B,Q,N
20251219|TBCH|79949|0|309589|B,Q,N
20251219|TBF|3538|0|18352|B,Q
20251219|TBG|13436|0|17795|Q,N
20251219|TBH|49879|0|78301|Q,N
20251219|TBHC|3784|0|13938|Q
20251219|TBI|47627|0|82127|Q,N
20251219|TBIL|489036|100|1150830|B,Q,N
20251219|TBJL|625|0|625|Q
20251219|TBLA|158272|0|458478|Q,N
20251219|TBLAW|500|500|500|B
20251219|TBLD|27077|0|51094|Q
20251219|TBLL|19212|912|156230|Q,N
20251219|TBLU|1095|0|4435|Q
20251219|TBMC|99|0|415|Q
20251219|TBN|12901|357|18121|B,Q,N
20251219|TBPH|51471|0|90082|Q,N
20251219|TBRG|12501|0|30368|Q,N
20251219|TBT|86263|0|128198|Q,N
20251219|TBUX|36977|0|92994|Q
20251219|TBX|3|0|13|Q
20251219|TBXU|410|0|1151|Q
20251219|TC|3215|835|16380|B,Q
20251219|TCAF|314322|0|459887|B,Q,N
20251219|TCAI|3252|0|3988|B,Q
20251219|TCAL|38802|100|42060|Q,N
20251219|TCBI|200025|0|341120|Q,N
20251219|TCBIO|5923|0|13102|Q,N
20251219|TCBK|19528|0|48685|Q,N
20251219|TCBS|1026|0|1133|Q
20251219|TCBX|8030|0|18747|Q,N
20251219|TCGL|18989|0|71182|Q,N
20251219|TCHI|4251|0|13811|B,Q,N
20251219|TCHP|49369|0|67050|B,Q,N
20251219|TCI|188|0|1095|Q
20251219|TCMD|37431|0|91231|B,Q,N
20251219|TCOM|274889|29122|651005|B,Q,N
20251219|TCPA|12070|0|81448|Q,N
20251219|TCPB|7554|0|16122|Q
20251219|TCPC|303997|0|776038|B,Q,N
20251219|TCRT|32652|1825|129363|B,Q,N
20251219|TCRX|158630|2400|509213|B,Q,N
20251219|TCV|475|0|776|Q
20251219|TCX|6778|0|8401|B,Q,N
20251219|TD|341343|401|473784|B,Q,N
20251219|TDAQ|12335|0|42860|B,Q,N
20251219|TDAY|101306|0|233556|Q,N
20251219|TDC|481157|0|579982|B,Q,N
20251219|TDEC|7341|0|7342|Q,N
20251219|TDF|23008|0|44917|Q,N
20251219|TDG|61251|10|169398|B,Q,N
